ndx	pdbpath	fxity	nfrags
53	../scop40/fj/d1fjeb1.ent	38.81111841525501	76
54	../scop40/fj/d1fjha_.ent	34.95124698016591	221
55	../scop40/ls/d1lsha3.ent	50.28077057253112	343
56	../scop40/fj/d1fjja_.ent	40.143198870300985	139
57	../scop40/fj/d1fjla_.ent	25.42637853032374	50
58	../scop40/fj/d1fjna_.ent	36.43103174676096	24
59	../scop40/ls/d1lshb_.ent	46.773415376744744	160
60	../scop40/ls/d1lsla1.ent	44.22773642096223	39
61	../scop40/ls/d1lssa_.ent	33.10425268441615	117
62	../scop40/fj/d1fjra_.ent	39.402196734795965	173
63	../scop40/fj/d2fj6a1.ent	26.16040092368529	59
64	../scop40/fj/d2fj8a1.ent	38.58392327821888	44
65	../scop40/a0/d1a0tp_.ent	48.07722592335896	398
66	../scop40/a0/d2a07f1.ent	32.023984313163	67
67	../scop40/fj/d2fjca1.ent	24.006091964504666	136
68	../scop40/fj/d2fjla1.ent	43.804747764271056	86
69	../scop40/a0/d2a0aa1.ent	43.595354086241905	116
70	../scop40/fk/d1fk5a_.ent	27.57152678689725	78
71	../scop40/ls/d1lsta_.ent	34.255191991416346	223
72	../scop40/a0/d2a0ba_.ent	22.63072088645758	103
73	../scop40/fk/d1fkma1.ent	25.49508424698117	178
74	../scop40/fk/d1fkma2.ent	25.589111507668502	111
75	../scop40/fk/d2fk4a1.ent	30.635889371965668	49
76	../scop40/lt/d1lt7a_.ent	36.86210496299184	290
77	../scop40/a0/d2a0ma1.ent	34.80939337055712	284
78	../scop40/a0/d2a0sa1.ent	40.860563707881326	151
79	../scop40/fk/d2fk8a1.ent	33.65820475631547	265
80	../scop40/lt/d1ltla_.ent	39.754169643321944	224
81	../scop40/fk/d2fkba1.ent	39.10218332777683	147
82	../scop40/fk/d2fkia1.ent	36.23250099782268	103
83	../scop40/fk/d2fkla1.ent	39.79280017125202	49
84	../scop40/fk/d2fkza1.ent	24.36142237565389	142
85	../scop40/lt/d1ltoa_.ent	37.571620812245996	228
86	../scop40/fl/d1fl0a_.ent	38.639645092794616	149
87	../scop40/lt/d1ltqa1.ent	36.60397748061564	127
88	../scop40/fl/d1fl2a1.ent	36.2544628102604	169
89	../scop40/a0/d2a0ua1.ent	35.48056212967488	354
90	../scop40/fl/d1fl2a2.ent	36.14649587116533	111
91	../scop40/fl/d1flca1.ent	42.52621633324901	141
92	../scop40/lt/d1ltza_.ent	32.49106996413638	259
93	../scop40/lu/d1lu0a_.ent	26.90305779985379	14
94	../scop40/lu/d1lu4a_.ent	35.528164326752	123
95	../scop40/lu/d1luaa1.ent	33.2287200120042	180
96	../scop40/fl/d1flca2.ent	39.54321260613855	256
97	../scop40/fl/d1flei_.ent	36.883974057131795	32
98	../scop40/lu/d1luaa2.ent	34.361297620535915	82
99	../scop40/a1/d1a12a_.ent	40.09282661611114	386
100	../scop40/a1/d1a17a_.ent	24.909334179884215	144
101	../scop40/a1/d1a1ia1.ent	29.075938259545325	14
102	../scop40/a1/d1a1va1.ent	33.64240842205863	120
103	../scop40/lu/d1luca_.ent	36.67311751779108	311
104	../scop40/a1/d1a1va2.ent	36.42100355654051	279
105	../scop40/a1/d1a1xa_.ent	43.56524058100813	91
106	../scop40/a1/d2a10a1.ent	36.93984993326369	89
107	../scop40/lu/d1lucb_.ent	35.13096531664096	305
108	../scop40/a1/d2a13a1.ent	49.60656779855724	136
109	../scop40/lu/d1luga_.ent	38.87292043496431	244
110	../scop40/a1/d2a14a1.ent	35.23217067897244	242
111	../scop40/lu/d1luia_.ent	42.83660842874021	93
112	../scop40/a1/d2a15a1.ent	43.86225877957171	117
113	../scop40/a1/d2a1fa1.ent	35.363437119608186	214
114	../scop40/fl/d1flga_.ent	43.02675039002044	567
115	../scop40/fl/d1flma_.ent	41.40700394035174	107
116	../scop40/fl/d1fltx_.ent	42.31231554297904	80
117	../scop40/lu/d1lura_.ent	44.11171760391339	308
118	../scop40/lu/d1luza_.ent	38.38436945863989	67
119	../scop40/lv/d1lv3a_.ent	36.551645785584164	50
120	../scop40/fl/d2fl4a1.ent	38.207737815829404	131
121	../scop40/fm/d1fm0d_.ent	36.040563257245466	66
122	../scop40/fm/d1fm0e_.ent	41.1570292858448	127
123	../scop40/sm/d1smyc_.ent	38.883781663615004	1104
124	../scop40/fm/d1fm4a_.ent	42.606337470296005	144
125	../scop40/lv/d1lv7a_.ent	32.89034144893951	236
126	../scop40/lv/d1lvaa3.ent	27.451328721913125	49
127	../scop40/lv/d1lvaa4.ent	28.298662971473817	45
128	../scop40/a1/d2a1ha1.ent	40.18671918316973	352
129	../scop40/lv/d1lvfa_.ent	18.306083608502554	91
130	../scop40/a1/d2a1ia1.ent	34.81470014105884	114
131	../scop40/a1/d2a1ja1.ent	25.39818369406054	47
132	../scop40/a1/d2a1jb1.ent	25.412714923029345	63
133	../scop40/fm/d1fmca_.ent	35.28771172823299	240
134	../scop40/lv/d1lvla1.ent	37.2150697089391	205
135	../scop40/lv/d1lvla2.ent	35.37465456089445	100
136	../scop40/a1/d2a1ka1.ent	39.755726306699906	195
137	../scop40/a1/d2a1va1.ent	35.81804656834492	120
138	../scop40/lv/d1lvmb_.ent	41.39539178721813	204
139	../scop40/lw/d1lw7a1.ent	34.99367991963718	144
140	../scop40/a1/d2a1xa1.ent	38.37762407241523	237
141	../scop40/a2/d1a25a_.ent	41.02210935212024	117
142	../scop40/lw/d1lw7a2.ent	34.401883152434195	164
143	../scop40/fm/d1fmja_.ent	30.362533865500993	327
144	../scop40/fm/d1fmta1.ent	37.02764888614935	93
145	../scop40/a2/d1a2oa1.ent	33.52653096587155	125
146	../scop40/lw/d1lwba_.ent	28.340206219022008	107
147	../scop40/fm/d1fmta2.ent	35.03231246945533	185
148	../scop40/fm/d2fm8a1.ent	37.31011941197201	119
149	../scop40/a2/d2a21a1.ent	36.29112014074867	248
150	../scop40/a2/d2a26a1.ent	21.81043617391241	40
151	../scop40/a2/d2a29a1.ent	38.17404478685739	121
152	../scop40/fm/d2fm9a1.ent	24.439715120431668	186
153	../scop40/fm/d2fmba_.ent	38.85392650410752	93
154	../scop40/fm/d2fmla1.ent	30.13615910859157	41
155	../scop40/a2/d2a2ja1.ent	39.4715911564746	185
156	../scop40/a2/d2a2la1.ent	36.79375660827015	127
157	../scop40/fm/d2fmla2.ent	44.1485355033397	185
158	../scop40/fm/d2fmma1.ent	36.92785916402063	53
159	../scop40/fm/d2fmpa1.ent	27.268883935074506	67
160	../scop40/fm/d2fmpa2.ent	23.528283828478447	44
161	../scop40/lw/d1lwda_.ent	36.82462425509179	398
162	../scop40/lw/d1lwha1.ent	47.125003720467156	35
163	../scop40/fm/d2fmpa3.ent	38.780097227201814	182
164	../scop40/a2/d2a2ma1.ent	26.23681525697438	213
165	../scop40/a2/d2a2pa1.ent	34.595904002946924	105
166	../scop40/a2/d2a2ra2.ent	33.5929589900688	62
167	../scop40/a3/d1a32a_.ent	23.792610296546517	70
168	../scop40/a3/d1a34a_.ent	41.734828408105564	132
169	../scop40/a3/d1a3aa_.ent	34.192096368908224	130
170	../scop40/a3/d1a3ca_.ent	39.47085910636741	151
171	../scop40/a3/d1a3qa2.ent	40.32536658448874	169
172	../scop40/a3/d1a3xa3.ent	34.7059738802383	106
173	../scop40/fn/d1fn9a_.ent	33.9045496087052	350
174	../scop40/fn/d1fnaa_.ent	43.28001626929113	76
175	../scop40/lw/d1lwha2.ent	34.79949035621512	376
176	../scop40/fn/d1fnfa1.ent	43.73105999314245	79
177	../scop40/fn/d1fnfa2.ent	43.090700720830256	76
178	../scop40/lx/d1lxja_.ent	39.45916157616824	86
179	../scop40/fn/d1fnfa3.ent	43.541576484347765	74
180	../scop40/lx/d1lxna_.ent	37.740646333769455	81
181	../scop40/a3/d2a35a1.ent	36.53661851438077	193
182	../scop40/fn/d1fnha1.ent	44.06886805028529	75
183	../scop40/fn/d1fnha2.ent	43.789301158797336	75
184	../scop40/fn/d1fnla1.ent	41.628535060007565	69
185	../scop40/ly/d1ly1a_.ent	32.7713092923101	137
186	../scop40/fn/d1fnla2.ent	42.89726715926271	74
187	../scop40/ly/d1ly2a1.ent	44.15476711512208	52
188	../scop40/ly/d1ly2a2.ent	40.87626199985241	48
189	../scop40/fn/d1fnna1.ent	30.298554410782653	88
190	../scop40/fn/d1fnna2.ent	32.60051939610766	261
191	../scop40/ly/d1lyva_.ent	37.82089803643435	268
192	../scop40/fn/d1fnoa3.ent	44.19053433285508	93
193	../scop40/fn/d1fnoa4.ent	38.075177384823235	270
194	../scop40/lz/d1lzla_.ent	36.86492212271704	302
195	../scop40/m0/d1m06g_.ent	38.92511700749154	172
196	../scop40/m0/d1m0da_.ent	38.96133552595748	114
197	../scop40/m0/d1m0ga_.ent	23.21663490864132	15
198	../scop40/m0/d1m0ja_.ent	25.13807893204426	13
199	../scop40/m0/d1m0ka_.ent	25.387662713985183	207
200	../scop40/m0/d1m0ua1.ent	23.778081681140687	112
201	../scop40/m0/d1m0ua2.ent	33.2162010841132	61
202	../scop40/m0/d1m0wa1.ent	32.937778742448906	98
203	../scop40/fn/d2fn0a1.ent	43.068038527483104	398
204	../scop40/fn/d2fnaa1.ent	30.308142602588493	57
205	../scop40/a3/d2a3la1.ent	34.957022805403994	601
206	../scop40/fn/d2fnaa2.ent	33.21260634965497	260
207	../scop40/fn/d2fnba_.ent	43.03150917563349	80
208	../scop40/a3/d7a3ha_.ent	36.57562193271745	290
209	../scop40/m0/d1m0wa2.ent	41.00858486760461	376
210	../scop40/m1/d1m15a1.ent	29.740712319038355	79
211	../scop40/fn/d2fnja1.ent	40.22971049198318	202
212	../scop40/fn/d2fnoa1.ent	26.02722084115289	132
213	../scop40/a4/d1a41a_.ent	39.19863685192469	206
214	../scop40/fn/d2fnoa2.ent	35.05103376914528	67
215	../scop40/a4/d1a44a_.ent	38.462615440191264	170
216	../scop40/m1/d1m15a2.ent	37.47964015687083	247
217	../scop40/a4/d1a4ia1.ent	32.79446641916503	145
218	../scop40/a4/d1a4ia2.ent	35.03210960422697	110
219	../scop40/fn/d2fnua1.ent	34.543719982952474	356
220	../scop40/fo/d1fo0b_.ent	43.990201922167934	97
221	../scop40/fo/d1fo5a_.ent	36.09119774206496	70
222	../scop40/a4/d1a4ma_.ent	33.15688224425383	334
223	../scop40/a4/d2a40b1.ent	37.346051672248365	246
224	../scop40/fo/d1fo8a_.ent	34.07660823704374	325
225	../scop40/a4/d2a4aa1.ent	35.12242101651083	235
226	../scop40/a4/d2a4ha1.ent	35.47378591699937	102
227	../scop40/a4/d2a4va1.ent	36.493594204295384	141
228	../scop40/fo/d1foba_.ent	36.29846089628847	319
229	../scop40/a5/d1a53a_.ent	35.00523058482439	232
230	../scop40/a5/d1a5ta1.ent	25.73561695966241	102
231	../scop40/sm/d1smyd_.ent		
232	../scop40/fo/d1foea1.ent	22.132715906758627	187
233	../scop40/sm/d1smye_.ent	28.142770398714003	80
234	../scop40/sn/d1snla_.ent	28.961348991793255	84
235	../scop40/a5/d1a5ta2.ent	33.24853105284961	192
236	../scop40/fo/d1foea2.ent	41.512799402556126	145
237	../scop40/fo/d2fo1d1.ent	9.949290847298125	48
238	../scop40/a5/d1a5za2.ent	34.531326257327834	157
239	../scop40/sn/d1snna_.ent	36.260867790407744	204
240	../scop40/m1/d1m1ca_.ent	39.80915171798321	636
241	../scop40/m1/d1m1eb_.ent	43.64634255203924	50
242	../scop40/a5/d2a5la1.ent	39.88249717503981	156
243	../scop40/sn/d1snoa_.ent	37.109797526221456	121
244	../scop40/m1/d1m1fa_.ent	37.70737925348328	92
245	../scop40/m1/d1m1ha1.ent	40.7735936888154	66
246	../scop40/m1/d1m1ha2.ent	36.02912531372657	86
247	../scop40/fo/d2fo1e1.ent	31.32864744420699	251
248	../scop40/fo/d2fo3a1.ent	40.80458441383834	96
249	../scop40/fo/d2foka1.ent	33.02974659267719	117
250	../scop40/sn/d1snya_.ent	35.621615548834846	226
251	../scop40/sn/d2sn3a_.ent	36.98583341081821	50
252	../scop40/fo/d2foka2.ent	33.98297609883609	123
253	../scop40/a5/d2a5sa1.ent	36.96708294783806	261
254	../scop40/m1/d1m1la_.ent	39.085069822923025	221
255	../scop40/fo/d2foka3.ent	33.575996914356146	80
256	../scop40/a5/d2a5yb1.ent	39.45241135611077	103
257	../scop40/a5/d2a5yb2.ent	24.821662846008707	93
258	../scop40/fo/d2foka4.ent	35.54609294084578	178
259	../scop40/fo/d2fomb1.ent	44.16097183266224	139
260	../scop40/fp/d1fp0a1.ent	37.41087646841888	55
261	../scop40/fp/d1fp1d1.ent	33.70127663126423	95
262	../scop40/a5/d2a5yb3.ent	32.18868298371623	260
263	../scop40/so/d1so0a_.ent	43.166566732092164	329
264	../scop40/fp/d1fp1d2.ent	35.59825919699877	215
265	../scop40/fp/d1fp2a1.ent	29.827674367662794	86
266	../scop40/a5/d2a5za1.ent	43.648645531142456	217
267	../scop40/a6/d1a62a1.ent	27.085239942873933	29
268	../scop40/a6/d1a62a2.ent	39.07551285384914	63
269	../scop40/a6/d1a6bb_.ent	28.743841904782546	25
270	../scop40/a6/d1a6ca1.ent	39.258474994839965	161
271	../scop40/fp/d1fp2a2.ent	33.49785246294471	229
272	../scop40/a6/d1a6ca2.ent	40.35354571787798	157
273	../scop40/a6/d1a6ca3.ent	41.01561064955802	150
274	../scop40/a6/d1a6fa_.ent	35.01825579407046	98
275	../scop40/m1/d1m1na_.ent	33.20502680889174	462
276	../scop40/so/d1so2a_.ent	28.69196932041547	348
277	../scop40/a6/d1a6ja_.ent	35.6781841553021	135
278	../scop40/a6/d1a6ma_.ent	22.729107996173703	136
279	../scop40/a6/d1a6qa1.ent	25.52203443649863	53
280	../scop40/fp/d1fp3a_.ent	30.76910883180591	387
281	../scop40/a6/d1a6qa2.ent	40.83943886831155	280
282	../scop40/fp/d1fp5a1.ent	45.056633763640434	88
283	../scop40/a6/d1a6sa_.ent	25.97060361981327	72
284	../scop40/so/d1so7a_.ent	43.943904982733365	346
285	../scop40/fp/d1fp5a2.ent	44.8050150481058	90
286	../scop40/fp/d1fpoa1.ent	25.44590186425947	61
287	../scop40/a6/d2a61a1.ent	29.015624374551237	127
288	../scop40/fp/d1fpoa2.ent	23.71144780386399	80
289	../scop40/so/d1so9a_.ent	40.364401698495165	116
290	../scop40/so/d1sopa_.ent	22.400630535688066	9
291	../scop40/so/d1sota1.ent	35.549142161445246	62
292	../scop40/so/d1soua_.ent	37.91315888091638	179
293	../scop40/fp/d1fpsa_.ent	24.96196751792673	333
294	../scop40/m1/d1m1nb_.ent	32.94332239664545	507
295	../scop40/m1/d1m1qa_.ent	29.41094183606756	85
296	../scop40/fp/d1fpza_.ent	34.504095652922146	161
297	../scop40/fp/d2fp1a1.ent	23.754147947766004	154
298	../scop40/fp/d2fpna1.ent	47.25867626042037	183
299	../scop40/sp/d1sp3a_.ent	36.51690072184516	421
300	../scop40/fp/d2fpoa1.ent	35.58745832083435	162
301	../scop40/sp/d1sppb_.ent	39.60620539635031	97
302	../scop40/a6/d2a65a1.ent	24.14504028160818	492
303	../scop40/a6/d2a6aa1.ent	37.74392061594026	86
304	../scop40/fp/d2fpwa1.ent	36.60535424610564	139
305	../scop40/a6/d2a6aa2.ent	36.5127081155783	75
306	../scop40/sp/d1spva_.ent	35.1876343220732	156
307	../scop40/a6/d2a6ca1.ent	26.893222805166417	51
308	../scop40/a6/d2a6qa1.ent	32.261477066941595	68
309	../scop40/fq/d1fqia_.ent	27.652194952728937	118
310	../scop40/a6/d2a6sa1.ent	36.69765291643424	68
311	../scop40/fq/d1fqta_.ent	42.23004677715107	98
312	../scop40/fq/d2fq3a1.ent	26.985077302033904	70
313	../scop40/a6/d2a6ta2.ent	41.248208212764716	124
314	../scop40/fq/d2fq4a1.ent	27.459889442910622	53
315	../scop40/fq/d2fq4a2.ent	23.47986856577804	100
316	../scop40/fq/d2fqla1.ent	40.862090931143996	97
317	../scop40/fq/d2fqma1.ent	38.97914975130348	50
318	../scop40/sp/d1spxa_.ent	38.516954914761584	222
319	../scop40/fr/d1fr3a_.ent	38.8010748581267	52
320	../scop40/fr/d1frea_.ent	37.71208540366021	24
321	../scop40/sp/d2spca_.ent	11.42010597877539	92
322	../scop40/a6/d2a6za1.ent	41.552748367074265	206
323	../scop40/sq/d1sq2n_.ent	42.51142705786408	97
324	../scop40/a7/d1a73a_.ent	39.447169950147156	147
325	../scop40/a7/d1a79a1.ent	41.1102973421966	82
326	../scop40/a7/d1a79a2.ent	32.63450850362911	59
327	../scop40/fr/d2fr1a1.ent	36.20107561735527	232
328	../scop40/m2/d1m22a_.ent	35.66364607005687	472
329	../scop40/m2/d1m2da_.ent	37.12773220113918	86
330	../scop40/sq/d1sq4a_.ent	41.343229537727055	243
331	../scop40/fr/d2fr1a2.ent	37.29878183458978	194
332	../scop40/a7/d1a7ja_.ent	40.03116820648256	264
333	../scop40/fr/d2fr2a1.ent	47.20149787537844	147
334	../scop40/m2/d1m2ka_.ent	33.34416900632554	234
335	../scop40/m2/d1m2sa_.ent	30.96183535047428	22
336	../scop40/fr/d2fr5a1.ent	42.37840765295376	121
337	../scop40/a7/d1a7sa_.ent	39.01256930785905	206
338	../scop40/sq/d1sq5a_.ent	37.39899405184471	287
339	../scop40/fr/d2frea1.ent	38.40054637140309	180
340	../scop40/fr/d2frha1.ent	30.527649014935886	100
341	../scop40/m2/d1m2ta_.ent	35.18683839613038	233
342	../scop40/a7/d2a7ka1.ent	31.836255175610926	214
343	../scop40/m2/d1m2tb1.ent	40.88816474894174	121
344	../scop40/a7/d2a7ya1.ent	36.46699408436517	65
345	../scop40/m2/d1m2tb2.ent	39.24132255934497	111
346	../scop40/fr/d2frna1.ent	37.49851757093641	226
347	../scop40/fr/d3frua1.ent	46.74199162104003	76
348	../scop40/a8/d1a8da1.ent	41.148588772833264	232
349	../scop40/m2/d1m2xa_.ent	38.280991024947696	212
350	../scop40/fr/d3frua2.ent	44.04696506792312	163
351	../scop40/a8/d1a8da2.ent	42.62705054270108	190
352	../scop40/sq/d1sq9a_.ent	44.2684228732431	363
353	../scop40/a8/d1a8la1.ent	35.810822433262715	104
354	../scop40/fs/d1fs0g_.ent	36.67411739686573	204
355	../scop40/fs/d1fs1a1.ent	23.074335701418303	26
356	../scop40/fs/d1fs1b1.ent	24.070514650662773	40
357	../scop40/a8/d1a8la2.ent	36.95652520242904	92
358	../scop40/fs/d1fs1b2.ent	30.232710620937738	46
359	../scop40/a8/d1a8oa_.ent	25.55227794880904	51
360	../scop40/sq/d1sqda1.ent	39.314077882827036	146
361	../scop40/a8/d1a8pa1.ent	42.01251352741489	84
362	../scop40/a8/d1a8pa2.ent	35.655448624061535	143
363	../scop40/sq/d1sqda2.ent	40.3724864605008	197
364	../scop40/m3/d1m32a_.ent	35.271894646939	335
365	../scop40/sq/d1sqga1.ent	24.83861125706507	125
366	../scop40/a8/d1a8qa_.ent	35.43488454272659	259
367	../scop40/m3/d1m33a_.ent	32.71738725783282	251
368	../scop40/m3/d1m36a_.ent	31.402033377262498	18
369	../scop40/sq/d1sqga2.ent	35.02661831084074	269
370	../scop40/a8/d1a8ra_.ent	36.68470158110105	206
371	../scop40/a8/d1a8ya1.ent	36.52202189859345	109
372	../scop40/a8/d1a8ya2.ent	35.256232827402194	87
373	../scop40/a8/d1a8ya3.ent	36.698187440041586	97
374	../scop40/m3/d1m3ka1.ent	37.29433056078003	253
375	../scop40/m3/d1m3ka2.ent	36.1516281310743	109
376	../scop40/sq/d1sqha_.ent	37.92038267414697	278
377	../scop40/fs/d1fs7a_.ent	31.68904275850595	456
378	../scop40/fs/d1fsea_.ent	26.115410958598755	52
379	../scop40/sq/d1sqia1.ent	42.066178551078394	134
380	../scop40/m3/d1m3sa_.ent	33.15147914839571	167
381	../scop40/a8/d2a84a1.ent	39.949896321910074	261
382	../scop40/sq/d1sqra_.ent	40.77625678518338	72
383	../scop40/fs/d1fsga_.ent	36.33097309820153	218
384	../scop40/a8/d2a8ea1.ent	38.2476982546986	190
385	../scop40/fs/d1fsha_.ent	31.507386074729013	79
386	../scop40/a8/d2a8na1.ent	35.86699373397652	115
387	../scop40/sq/d1sqsa_.ent	42.92190130817983	213
388	../scop40/sq/d1sqwa1.ent	33.00566876780217	61
389	../scop40/sq/d1sqwa2.ent	34.378234546831166	79
390	../scop40/m3/d1m3ua_.ent	33.863581331289176	247
391	../scop40/m3/d1m3ya1.ent	42.399161779581945	182
392	../scop40/m3/d1m3ya2.ent	43.038542664127746	201
393	../scop40/a9/d1a99a_.ent	33.47218262057041	326
394	../scop40/m4/d1m45a_.ent	28.012131638714262	135
395	../scop40/m4/d1m47a_.ent	29.790766543936332	107
396	../scop40/a9/d1a9na_.ent	28.968273430195566	147
397	../scop40/sq/d2sqca1.ent	31.981807502438503	337
398	../scop40/a9/d1a9xa1.ent	30.367338511010534	138
399	../scop40/m4/d1m4ia_.ent	37.886933302839374	166
400	../scop40/a9/d1a9xa2.ent	33.521975480668964	123
401	../scop40/m4/d1m4ja_.ent	38.72595717616224	118
402	../scop40/a9/d1a9xa3.ent	50.348200507612184	112
403	../scop40/sq/d2sqca2.ent	30.130766571711284	256
404	../scop40/sr/d1sr2a_.ent	27.488048194319834	101
405	../scop40/fs/d1fsua_.ent	38.91858161761587	459
406	../scop40/fs/d2fs2a1.ent	43.12435781044758	112
407	../scop40/sr/d1sr4a_.ent	42.62322104367929	152
408	../scop40/fs/d2fs6a1.ent	44.96147268352704	121
409	../scop40/a9/d1a9xa5.ent	38.926659977091056	260
410	../scop40/sr/d1sr4c_.ent	42.18641559077207	139
411	../scop40/m4/d1m4la_.ent	35.97049117374808	292
412	../scop40/fs/d2fsja1.ent	34.94034597784658	146
413	../scop40/fs/d2fsja2.ent	40.820950682620165	142
414	../scop40/m4/d1m4ua_.ent	38.72456940580459	184
415	../scop40/a9/d1a9xa6.ent	38.760896717769725	229
416	../scop40/a9/d1a9xb1.ent	31.95255352791506	136
417	../scop40/sr/d1sr8a_.ent	36.718826913925184	267
418	../scop40/m4/d1m4za_.ent	38.27955055153994	188
419	../scop40/sr/d1sr9a1.ent	27.122396227101046	29
420	../scop40/m5/d1m53a1.ent	38.77431873646722	63
421	../scop40/fs/d2fsqa1.ent	34.81429622939725	228
422	../scop40/a9/d1a9xb2.ent	36.04682969459072	212
423	../scop40/fs/d2fsra1.ent	36.97976556512218	162
424	../scop40/a9/d2a90a1.ent	41.343972928751214	62
425	../scop40/a9/d2a90a2.ent	42.09800348054706	63
426	../scop40/a9/d2a9da1.ent	42.765527913378946	108
427	../scop40/fs/d2fsua1.ent	42.5677108464216	152
428	../scop40/fs/d2fswa1.ent	31.221204047466163	94
429	../scop40/sr/d1sr9a2.ent	35.86118296927737	290
430	../scop40/sr/d1sr9a3.ent	46.89450101975161	99
431	../scop40/a9/d2a9da2.ent	38.3228372820272	231
432	../scop40/ft/d1ft5a_.ent	29.52453147598208	196
433	../scop40/ft/d1ft9a1.ent	36.990395626551845	63
434	../scop40/sr/d1sraa_.ent	27.667908844531212	136
435	../scop40/sr/d1srka_.ent	32.31898786089651	20
436	../scop40/sr/d1sroa_.ent	39.78840981722639	61
437	../scop40/ft/d1ft9a2.ent	35.83798199592518	117
438	../scop40/a9/d2a9sa1.ent	37.82569789385379	153
439	../scop40/a9/d2a9ua1.ent	21.98037008519968	118
440	../scop40/ft/d1ftra1.ent	40.69000461082895	133
441	../scop40/aa/d1aa7a_.ent	25.61879755196295	143
442	../scop40/ft/d1ftra2.ent	40.17778704237623	133
443	../scop40/aa/d2aa4a1.ent	37.947835006801355	104
444	../scop40/aa/d2aa4a2.ent	34.46069242678911	156
445	../scop40/aa/d2aala1.ent	36.53435761205134	119
446	../scop40/sr/d1srqa_.ent	39.21250298955859	315
447	../scop40/sr/d1srza_.ent	41.385264611516654	53
448	../scop40/m5/d1m53a2.ent	35.21236283578483	463
449	../scop40/ss/d1ss3a_.ent	33.80357638363841	35
450	../scop40/ft/d2ft1a1.ent	41.30855996031564	265
451	../scop40/ss/d1ss4a_.ent	42.61459120567447	128
452	../scop40/ft/d2ftra1.ent	39.805199221734625	79
453	../scop40/ft/d2ftsa1.ent	37.38981333000279	68
454	../scop40/ss/d1ss6a_.ent	36.36514918086481	87
455	../scop40/m5/d1m55a_.ent	35.31060450246993	178
456	../scop40/m5/d1m56d_.ent	10.249790294489054	27
457	../scop40/ss/d1sse.1.ent	63.66762967680972	106
458	../scop40/m5/d1m5q1_.ent	41.613061121501104	109
459	../scop40/ft/d2ftsa2.ent	36.07312627874531	166
