ndx	pdbpath	fxity	nfrags
46	../scop40/a0/d1a0ia1.ent	15.155466371687549	94
47	../scop40/fj/d1fj2a_.ent	14.243227970624899	222
48	../scop40/fj/d1fjca_.ent	14.703816001139353	89
49	../scop40/ls/d1lsha2.ent	13.921221383121763	267
50	../scop40/fj/d1fjeb1.ent	15.158012234582882	84
51	../scop40/a0/d1a0ia2.ent	14.92950528926452	224
52	../scop40/a0/d1a0pa1.ent	10.155315852605021	84
53	../scop40/fj/d1fjha_.ent	14.183620690323941	229
54	../scop40/a0/d1a0pa2.ent	12.626487510273325	173
55	../scop40/fj/d1fjja_.ent	14.60407975360607	147
56	../scop40/fj/d1fjla_.ent	10.350635359796934	58
57	../scop40/fj/d1fjna_.ent	15.395957612146985	32
58	../scop40/ls/d1lsha3.ent		
59	../scop40/fj/d1fjra_.ent	15.884815547815755	181
60	../scop40/ls/d1lshb_.ent	15.92872775122573	168
61	../scop40/fj/d2fj6a1.ent	10.395367463569666	67
62	../scop40/ls/d1lsla1.ent	13.543367185827485	47
63	../scop40/fj/d2fj8a1.ent	13.079626717345187	52
64	../scop40/ls/d1lssa_.ent	13.647910510954004	125
65	../scop40/fj/d2fjca1.ent	8.229202076304167	144
66	../scop40/fj/d2fjla1.ent	15.901227398573834	94
67	../scop40/fk/d1fk5a_.ent	11.247101385253425	86
68	../scop40/ls/d1lsta_.ent	14.383075119596096	231
69	../scop40/fk/d1fkma1.ent	9.882998701919927	186
70	../scop40/fk/d1fkma2.ent	10.77168710223699	119
71	../scop40/fk/d2fk4a1.ent	13.790971276169037	57
72	../scop40/a0/d1a0tp_.ent	15.802580447541855	406
73	../scop40/a0/d2a07f1.ent	12.68176149397658	75
74	../scop40/a0/d2a0aa1.ent	15.966519939400307	124
75	../scop40/a0/d2a0ba_.ent	7.82493349833808	111
76	../scop40/lt/d1lt7a_.ent	15.271576390033031	298
77	../scop40/fk/d2fk8a1.ent	13.521270120291593	273
78	../scop40/fk/d2fkba1.ent	15.322391758897297	155
79	../scop40/fk/d2fkia1.ent	14.639027834938638	111
80	../scop40/fk/d2fkla1.ent	15.475814084721566	57
81	../scop40/lt/d1ltla_.ent	14.32399910954283	232
82	../scop40/fk/d2fkza1.ent	8.593976849570925	150
83	../scop40/a0/d2a0ma1.ent	13.654585453966318	292
84	../scop40/fl/d1fl0a_.ent	14.188812304112759	157
85	../scop40/a0/d2a0sa1.ent	15.479849724794377	159
86	../scop40/lt/d1ltoa_.ent	14.287164264125115	236
87	../scop40/fl/d1fl2a1.ent	14.527407869715363	177
88	../scop40/fl/d1fl2a2.ent	14.70349768692139	119
89	../scop40/lt/d1ltqa1.ent	14.81539720760675	135
90	../scop40/fl/d1flca1.ent	14.48435429082706	149
91	../scop40/lt/d1ltza_.ent	13.675733645678173	267
92	../scop40/lu/d1lu0a_.ent	13.309154770273016	22
93	../scop40/lu/d1lu4a_.ent	14.73800325810984	131
94	../scop40/fl/d1flca2.ent	14.600120394507291	264
95	../scop40/fl/d1flei_.ent	13.72598898746602	40
96	../scop40/a0/d2a0ua1.ent	14.249631105237581	362
97	../scop40/lu/d1luaa1.ent	13.544329405554544	188
98	../scop40/lu/d1luaa2.ent	14.009241323711553	90
99	../scop40/lu/d1luca_.ent	14.753164004322912	319
100	../scop40/a1/d1a12a_.ent	14.953967765914333	394
101	../scop40/a1/d1a17a_.ent	8.375962514613171	152
102	../scop40/a1/d1a1ia1.ent	13.070243263127319	22
103	../scop40/a1/d1a1va1.ent	14.512127273882903	128
104	../scop40/lu/d1lucb_.ent	13.577249329356862	313
105	../scop40/a1/d1a1va2.ent	14.181962553092234	287
106	../scop40/a1/d1a1xa_.ent	14.893338678655386	99
107	../scop40/a1/d2a10a1.ent	14.81052899459674	97
108	../scop40/lu/d1luga_.ent	14.034425851322696	252
109	../scop40/lu/d1luia_.ent	15.400322335410063	101
110	../scop40/fl/d1flga_.ent	14.853496710489878	575
111	../scop40/a1/d2a13a1.ent	15.625906169218549	144
112	../scop40/fl/d1flma_.ent	15.629027217600543	115
113	../scop40/fl/d1fltx_.ent	14.731378165248222	88
114	../scop40/fl/d2fl4a1.ent	14.869267986990117	139
115	../scop40/fm/d1fm0d_.ent	14.899444399227779	74
116	../scop40/fm/d1fm0e_.ent	15.53952411333251	135
117	../scop40/a1/d2a14a1.ent	14.081532931099508	250
118	../scop40/sm/d1smyc_.ent	14.787505935302754	1112
119	../scop40/a1/d2a15a1.ent	16.351866079990735	125
120	../scop40/fm/d1fm4a_.ent	15.53768924527076	152
121	../scop40/lu/d1lura_.ent	15.484730148291135	316
122	../scop40/lu/d1luza_.ent	14.783691853692169	75
123	../scop40/lv/d1lv3a_.ent	14.885827410245142	58
124	../scop40/a1/d2a1fa1.ent	14.29009651604447	222
125	../scop40/a1/d2a1ha1.ent		
126	../scop40/fm/d1fmca_.ent	13.587878271926133	248
127	../scop40/a1/d2a1ia1.ent	13.998693186728282	122
128	../scop40/a1/d2a1ja1.ent	11.602999296492662	55
129	../scop40/a1/d2a1jb1.ent	9.877104395378582	71
130	../scop40/lv/d1lv7a_.ent	13.372662031524403	244
131	../scop40/lv/d1lvaa3.ent	11.802981383291103	57
132	../scop40/lv/d1lvaa4.ent	12.594048818781086	53
133	../scop40/lv/d1lvfa_.ent	6.167063673925025	99
134	../scop40/a1/d2a1ka1.ent	15.320768695478487	203
135	../scop40/a1/d2a1va1.ent	14.081943949931699	128
136	../scop40/lv/d1lvla1.ent	15.159524536460454	213
137	../scop40/lv/d1lvla2.ent	14.791340957777338	108
138	../scop40/fm/d1fmja_.ent	12.883190272937654	335
139	../scop40/fm/d1fmta1.ent	14.441439802223973	101
140	../scop40/a1/d2a1xa1.ent	15.496226488091354	245
141	../scop40/lv/d1lvmb_.ent	14.187268774735704	212
142	../scop40/a2/d1a25a_.ent	13.883464213919037	125
143	../scop40/fm/d1fmta2.ent	14.155436306002517	193
144	../scop40/lw/d1lw7a1.ent	14.42424651854591	152
145	../scop40/a2/d1a2oa1.ent	13.894369462344102	133
146	../scop40/fm/d2fm8a1.ent	14.41621939290545	127
147	../scop40/lw/d1lw7a2.ent	14.134914717094563	172
148	../scop40/lw/d1lwba_.ent	10.033405487723694	115
149	../scop40/fm/d2fm9a1.ent	9.266663700261226	194
150	../scop40/fm/d2fmba_.ent	13.99223616929525	101
151	../scop40/fm/d2fmla1.ent	14.104834251745872	49
152	../scop40/a2/d2a21a1.ent	13.86131160912652	256
153	../scop40/a2/d2a26a1.ent	8.704117875429992	48
154	../scop40/a2/d2a29a1.ent	15.488602362008747	129
155	../scop40/fm/d2fmla2.ent	15.647277275554966	193
156	../scop40/fm/d2fmma1.ent	14.526086362204433	61
157	../scop40/fm/d2fmpa1.ent	10.260177229999204	75
158	../scop40/fm/d2fmpa2.ent	10.85984212803045	52
159	../scop40/a2/d2a2ja1.ent	15.041977516133107	193
160	../scop40/fm/d2fmpa3.ent	14.967290133502717	190
161	../scop40/a2/d2a2la1.ent	14.467084904559833	135
162	../scop40/a2/d2a2ma1.ent	11.112100980161532	221
163	../scop40/lw/d1lwda_.ent	14.310651779566726	406
164	../scop40/lw/d1lwha1.ent	16.893938171273664	43
165	../scop40/a2/d2a2pa1.ent	14.220119359699542	113
166	../scop40/a2/d2a2ra2.ent	14.311958488834005	70
167	../scop40/a3/d1a32a_.ent	8.385326020143028	78
168	../scop40/a3/d1a34a_.ent	13.589666187669794	140
169	../scop40/a3/d1a3aa_.ent	13.800936094358212	138
170	../scop40/fn/d1fn9a_.ent	13.619372249670917	358
171	../scop40/fn/d1fnaa_.ent	13.797019397521513	84
172	../scop40/fn/d1fnfa1.ent	13.51980175887805	87
173	../scop40/a3/d1a3ca_.ent	15.13757160260901	159
174	../scop40/fn/d1fnfa2.ent	13.569348839318401	84
175	../scop40/fn/d1fnfa3.ent	13.500614801901884	82
176	../scop40/fn/d1fnha1.ent	13.2400162069014	83
177	../scop40/fn/d1fnha2.ent	13.807336358168698	83
178	../scop40/a3/d1a3qa2.ent	14.91450164445362	177
179	../scop40/fn/d1fnla1.ent	14.087885547987725	77
180	../scop40/fn/d1fnla2.ent	13.880530603593384	82
181	../scop40/a3/d1a3xa3.ent	14.653436796469698	114
182	../scop40/fn/d1fnna1.ent	12.194473380178966	96
183	../scop40/lw/d1lwha2.ent	14.008000991339719	384
184	../scop40/lx/d1lxja_.ent	15.224461381822769	94
185	../scop40/a3/d2a35a1.ent	18.17407653015496	201
186	../scop40/lx/d1lxna_.ent	14.734737544512798	89
187	../scop40/ly/d1ly1a_.ent	13.14548396911085	145
188	../scop40/ly/d1ly2a1.ent	13.559522344880255	60
189	../scop40/ly/d1ly2a2.ent	14.164672195231923	56
190	../scop40/fn/d1fnna2.ent	13.319225280660506	269
191	../scop40/fn/d1fnoa3.ent	19.672029610377738	101
192	../scop40/ly/d1lyva_.ent	14.41789360880711	276
193	../scop40/fn/d1fnoa4.ent	14.796850275611149	278
194	../scop40/lz/d1lzla_.ent	13.907307822312317	310
195	../scop40/m0/d1m06g_.ent	12.656700226855767	180
196	../scop40/m0/d1m0da_.ent	14.491066322817218	122
197	../scop40/m0/d1m0ga_.ent	12.444537013709851	23
198	../scop40/m0/d1m0ja_.ent	13.092224229629673	21
199	../scop40/fn/d2fn0a1.ent	17.02699427920108	406
200	../scop40/fn/d2fnaa1.ent	12.725822252104807	65
201	../scop40/m0/d1m0ka_.ent	9.505627011421618	215
202	../scop40/m0/d1m0ua1.ent	9.544043691826005	120
203	../scop40/m0/d1m0ua2.ent	14.221289682125116	69
204	../scop40/m0/d1m0wa1.ent	13.827281673560863	106
205	../scop40/fn/d2fnaa2.ent	13.931125448958294	268
206	../scop40/fn/d2fnba_.ent	13.45136979419655	88
207	../scop40/a3/d2a3la1.ent	14.015148661068473	609
208	../scop40/fn/d2fnja1.ent	14.328841407513687	210
209	../scop40/fn/d2fnoa1.ent	10.457683419754977	140
210	../scop40/fn/d2fnoa2.ent	15.357304696476913	75
211	../scop40/a3/d7a3ha_.ent	14.251870684858282	298
212	../scop40/m0/d1m0wa2.ent	16.05313658145828	384
213	../scop40/m1/d1m15a1.ent	11.789311017835828	87
214	../scop40/a4/d1a41a_.ent	12.11449019975926	214
215	../scop40/a4/d1a44a_.ent	13.9976632345497	178
216	../scop40/m1/d1m15a2.ent	14.565484701322273	255
217	../scop40/a4/d1a4ia1.ent	13.661920234448655	153
218	../scop40/fn/d2fnua1.ent	14.028609413842053	364
219	../scop40/a4/d1a4ia2.ent	13.227834665610386	118
220	../scop40/fo/d1fo0b_.ent	14.06021911560541	105
221	../scop40/fo/d1fo5a_.ent	14.467008854903497	78
222	../scop40/a4/d1a4ma_.ent	13.19972665025857	342
223	../scop40/fo/d1fo8a_.ent	14.118070861578907	333
224	../scop40/a4/d2a40b1.ent	14.647492858615815	254
225	../scop40/fo/d1foba_.ent	14.123939309534387	327
226	../scop40/a4/d2a4aa1.ent	13.24894687961036	243
227	../scop40/a4/d2a4ha1.ent	13.408320484130032	110
228	../scop40/fo/d1foea1.ent	8.488830684774543	195
229	../scop40/a4/d2a4va1.ent	14.646212275052491	149
230	../scop40/fo/d1foea2.ent	14.897582969563047	153
231	../scop40/fo/d2fo1d1.ent	5.417648178538899	56
232	../scop40/a5/d1a53a_.ent	14.139924686264468	240
233	../scop40/a5/d1a5ta1.ent	9.682209654081372	110
234	../scop40/fo/d2fo1e1.ent	13.694364515589042	259
235	../scop40/fo/d2fo3a1.ent	15.499140936572743	104
236	../scop40/fo/d2foka1.ent	14.026098163500256	125
237	../scop40/a5/d1a5ta2.ent	13.397989852609587	200
238	../scop40/m1/d1m1ca_.ent	14.699686810346922	644
239	../scop40/fo/d2foka2.ent	13.768281789232846	131
240	../scop40/m1/d1m1eb_.ent	16.638207141385074	58
241	../scop40/fo/d2foka3.ent	13.88710995534696	88
242	../scop40/m1/d1m1fa_.ent	14.375081166581902	100
243	../scop40/m1/d1m1ha1.ent	15.053955293132644	74
244	../scop40/a5/d1a5za2.ent	13.344434421767367	165
245	../scop40/m1/d1m1ha2.ent	14.500297997011257	94
246	../scop40/fo/d2foka4.ent	13.964396555408817	186
247	../scop40/a5/d2a5la1.ent	16.420377326105935	164
248	../scop40/fo/d2fomb1.ent	14.436789257652935	147
249	../scop40/fp/d1fp0a1.ent	13.186867871699306	63
250	../scop40/m1/d1m1la_.ent	14.624847144216588	229
251	../scop40/fp/d1fp1d1.ent	13.119591770401305	103
252	../scop40/a5/d2a5sa1.ent	14.963343238874481	269
253	../scop40/fp/d1fp1d2.ent	14.841354997415413	223
254	../scop40/a5/d2a5yb1.ent	16.7712946478546	111
255	../scop40/fp/d1fp2a1.ent	12.004705663025156	94
256	../scop40/a5/d2a5yb2.ent	9.764864844541602	101
257	../scop40/fp/d1fp2a2.ent	13.83612190216008	237
258	../scop40/a5/d2a5yb3.ent	13.145201135034322	268
259	../scop40/a5/d2a5za1.ent	15.784705231801775	225
260	../scop40/a6/d1a62a1.ent	10.645755655317462	37
261	../scop40/a6/d1a62a2.ent	14.34461015589188	71
262	../scop40/a6/d1a6bb_.ent	12.663950749858	33
263	../scop40/a6/d1a6ca1.ent	13.761944597129034	169
264	../scop40/m1/d1m1na_.ent	13.30444325909246	470
265	../scop40/sm/d1smyd_.ent	14.426914413242015	1385
266	../scop40/sm/d1smye_.ent	12.254226098194465	88
267	../scop40/a6/d1a6ca2.ent	13.677844750871737	165
268	../scop40/sn/d1snla_.ent	12.133481867949502	92
269	../scop40/a6/d1a6ca3.ent	14.107078635908493	158
270	../scop40/fp/d1fp3a_.ent	12.708790288759422	395
271	../scop40/a6/d1a6fa_.ent	13.895904168006942	106
272	../scop40/fp/d1fp5a1.ent	14.503789936248264	96
273	../scop40/fp/d1fp5a2.ent	14.666405946529355	98
274	../scop40/fp/d1fpoa1.ent	9.712395228730983	69
275	../scop40/sn/d1snna_.ent	14.340883616477052	212
276	../scop40/a6/d1a6ja_.ent	13.921833353607912	143
277	../scop40/fp/d1fpoa2.ent	7.236541200634245	88
278	../scop40/sn/d1snoa_.ent	14.903626140304478	129
279	../scop40/a6/d1a6ma_.ent	8.382818970009001	144
280	../scop40/a6/d1a6qa1.ent	9.740684938510634	61
281	../scop40/sn/d1snya_.ent	14.008799496988324	234
282	../scop40/sn/d2sn3a_.ent	14.204385213024949	58
283	../scop40/a6/d1a6qa2.ent	15.616737337572275	288
284	../scop40/a6/d1a6sa_.ent	10.506835906878061	80
285	../scop40/fp/d1fpsa_.ent	9.606196689241667	341
286	../scop40/a6/d2a61a1.ent	10.974718815295617	135
287	../scop40/fp/d1fpza_.ent	13.982063176055282	169
288	../scop40/fp/d2fp1a1.ent	9.939176506581921	162
289	../scop40/so/d1so0a_.ent	14.894699394803744	337
290	../scop40/m1/d1m1nb_.ent	13.200695170916092	515
291	../scop40/m1/d1m1qa_.ent	12.621813594710156	93
292	../scop40/fp/d2fpna1.ent	17.071668209401	191
293	../scop40/fp/d2fpoa1.ent	15.621090618285349	170
294	../scop40/fp/d2fpwa1.ent	15.224827108749063	147
295	../scop40/fq/d1fqia_.ent	11.443693378680742	126
296	../scop40/fq/d1fqta_.ent	15.987445508098858	106
297	../scop40/fq/d2fq3a1.ent	11.684980300647219	78
298	../scop40/fq/d2fq4a1.ent	11.932126145834687	61
299	../scop40/so/d1so2a_.ent	12.03849425619175	356
300	../scop40/fq/d2fq4a2.ent	9.008978854759219	108
301	../scop40/fq/d2fqla1.ent	15.687079079715737	105
302	../scop40/fq/d2fqma1.ent	15.287053902677654	58
303	../scop40/fr/d1fr3a_.ent	14.65389552454467	60
304	../scop40/fr/d1frea_.ent	13.580457178666743	32
305	../scop40/a6/d2a65a1.ent	9.215293393233813	500
306	../scop40/fr/d2fr1a1.ent	14.170058693914495	240
307	../scop40/a6/d2a6aa1.ent	14.690194882472834	94
308	../scop40/a6/d2a6aa2.ent	14.772133765487624	83
309	../scop40/a6/d2a6ca1.ent	12.89531988369977	59
310	../scop40/a6/d2a6qa1.ent	13.313199590894905	76
311	../scop40/a6/d2a6sa1.ent	15.265847839489622	76
312	../scop40/fr/d2fr1a2.ent	13.881543562082376	202
313	../scop40/so/d1so7a_.ent	14.787811828750495	354
314	../scop40/m2/d1m22a_.ent	14.314237675320278	480
315	../scop40/a6/d2a6ta2.ent	16.570846709121774	132
316	../scop40/m2/d1m2da_.ent	14.37909829022436	94
317	../scop40/so/d1so9a_.ent	13.309689605690735	124
318	../scop40/so/d1sopa_.ent	12.031078621128923	17
319	../scop40/fr/d2fr2a1.ent	15.282794689934976	155
320	../scop40/so/d1sota1.ent	15.099157971019714	70
321	../scop40/fr/d2fr5a1.ent	15.668613856218748	129
322	../scop40/a6/d2a6za1.ent	14.192990355566073	214
323	../scop40/so/d1soua_.ent	14.176376521031589	187
324	../scop40/fr/d2frea1.ent	14.71885361660986	188
325	../scop40/m2/d1m2ka_.ent	13.87338565703464	242
326	../scop40/m2/d1m2sa_.ent	14.09979415304178	30
327	../scop40/a7/d1a73a_.ent	14.67754074811239	155
328	../scop40/fr/d2frha1.ent	12.055870580786765	108
329	../scop40/a7/d1a79a1.ent	15.140368439736347	90
330	../scop40/a7/d1a79a2.ent	15.22401869394672	67
331	../scop40/fr/d2frna1.ent	15.0917937244753	234
332	../scop40/m2/d1m2ta_.ent	14.451772697618813	241
333	../scop40/fr/d3frua1.ent	14.854988726337803	84
334	../scop40/m2/d1m2tb1.ent	13.955104758635782	129
335	../scop40/a7/d1a7ja_.ent	14.080685640350438	272
336	../scop40/m2/d1m2tb2.ent	14.173007860688315	119
337	../scop40/fr/d3frua2.ent	15.486134999994892	171
338	../scop40/a7/d1a7sa_.ent	14.235720495930899	214
339	../scop40/m2/d1m2xa_.ent	15.097618320585013	220
340	../scop40/fs/d1fs0g_.ent	14.142484379747591	212
341	../scop40/fs/d1fs1a1.ent	9.971795147930859	34
342	../scop40/fs/d1fs1b1.ent	8.979568770758274	48
343	../scop40/fs/d1fs1b2.ent	14.433853320268092	54
344	../scop40/sp/d1sp3a_.ent	14.483737560214301	429
345	../scop40/sp/d1sppb_.ent	14.279903069591365	105
346	../scop40/a7/d2a7ka1.ent	13.196077432079633	222
347	../scop40/a7/d2a7ya1.ent	14.084566829924755	73
348	../scop40/sp/d1spva_.ent	14.003867856410166	164
349	../scop40/a8/d1a8da1.ent	14.858465286702	240
350	../scop40/m3/d1m32a_.ent	14.625663993860993	343
351	../scop40/sp/d1spxa_.ent	15.659815455650284	230
352	../scop40/sp/d2spca_.ent	4.1277063457732	100
353	../scop40/sq/d1sq2n_.ent	14.42270587422248	105
354	../scop40/a8/d1a8da2.ent	14.07037268484223	198
355	../scop40/a8/d1a8la1.ent	14.01531794409159	112
356	../scop40/a8/d1a8la2.ent	13.986768394957977	100
357	../scop40/a8/d1a8oa_.ent	11.234319145985072	59
358	../scop40/m3/d1m33a_.ent	13.9978813185476	259
359	../scop40/m3/d1m36a_.ent	13.73288490009276	26
360	../scop40/a8/d1a8pa1.ent	14.094505602953705	92
361	../scop40/sq/d1sq4a_.ent	14.855776320991197	251
362	../scop40/a8/d1a8pa2.ent	14.828949024284157	151
363	../scop40/fs/d1fs7a_.ent	12.87070302887316	464
364	../scop40/fs/d1fsea_.ent	11.240604293017281	60
365	../scop40/m3/d1m3ka1.ent	14.480587725284177	261
366	../scop40/m3/d1m3ka2.ent	14.65727346934112	117
367	../scop40/fs/d1fsga_.ent	13.756845017702268	226
368	../scop40/a8/d1a8qa_.ent	13.912996643362638	267
369	../scop40/fs/d1fsha_.ent	13.540769034485121	87
370	../scop40/sq/d1sq5a_.ent	14.025594997736428	295
371	../scop40/m3/d1m3sa_.ent	13.815429604603437	175
372	../scop40/a8/d1a8ra_.ent	14.295741770494411	214
373	../scop40/a8/d1a8ya1.ent	14.144080910661481	117
374	../scop40/a8/d1a8ya2.ent	14.421121600026401	95
375	../scop40/a8/d1a8ya3.ent	14.836035446752186	105
376	../scop40/m3/d1m3ua_.ent	13.905894303007097	255
377	../scop40/m3/d1m3ya1.ent	14.90805575176518	190
378	../scop40/sq/d1sq9a_.ent	15.16382149199162	371
379	../scop40/a8/d2a84a1.ent	16.283726250338322	269
380	../scop40/m3/d1m3ya2.ent	14.850464432361829	209
381	../scop40/sq/d1sqda1.ent	15.192539112180373	154
382	../scop40/m4/d1m45a_.ent	12.38735764290387	143
383	../scop40/a8/d2a8ea1.ent	14.030175228639031	198
384	../scop40/m4/d1m47a_.ent	11.50216134621685	115
385	../scop40/a8/d2a8na1.ent	14.773155550563532	123
386	../scop40/sq/d1sqda2.ent	15.56888128522189	205
387	../scop40/fs/d1fsua_.ent	15.391532774605611	467
388	../scop40/sq/d1sqga1.ent	9.152088263759905	133
389	../scop40/m4/d1m4ia_.ent	14.469597683923938	174
390	../scop40/fs/d2fs2a1.ent	16.185339132342	120
391	../scop40/m4/d1m4ja_.ent	14.666721242553843	126
392	../scop40/fs/d2fs6a1.ent	15.782131675953716	129
393	../scop40/fs/d2fsja1.ent	13.75857900282032	154
394	../scop40/fs/d2fsja2.ent	15.911305058762279	150
395	../scop40/sq/d1sqga2.ent	14.41503354039526	277
396	../scop40/a9/d1a99a_.ent	14.13228800820859	334
397	../scop40/a9/d1a9na_.ent	12.783198695651425	155
398	../scop40/m4/d1m4la_.ent	14.070523244926292	300
399	../scop40/fs/d2fsqa1.ent	14.393264845162637	236
400	../scop40/a9/d1a9xa1.ent	12.893737031703695	146
401	../scop40/fs/d2fsra1.ent	14.743746284637806	170
402	../scop40/m4/d1m4ua_.ent	14.89058689560643	192
403	../scop40/a9/d1a9xa2.ent	14.092564673121252	131
404	../scop40/sq/d1sqha_.ent	15.03047729313683	286
405	../scop40/a9/d1a9xa3.ent	13.797430940005377	120
406	../scop40/fs/d2fsua1.ent	15.043176758350333	160
407	../scop40/sq/d1sqia1.ent	15.382128010568033	142
408	../scop40/sq/d1sqra_.ent	14.065285896758885	80
409	../scop40/fs/d2fswa1.ent	12.89617607786883	102
410	../scop40/m4/d1m4za_.ent	14.86474512916539	196
411	../scop40/m5/d1m53a1.ent	14.210640534738202	71
412	../scop40/ft/d1ft5a_.ent	13.00209544554836	204
413	../scop40/ft/d1ft9a1.ent	14.302456643820324	71
414	../scop40/sq/d1sqsa_.ent	13.84028085336058	221
415	../scop40/a9/d1a9xa5.ent	14.756219979044252	268
416	../scop40/sq/d1sqwa1.ent	13.39063449128053	69
417	../scop40/sq/d1sqwa2.ent	13.956491904207292	87
418	../scop40/ft/d1ft9a2.ent	14.302427978372808	125
419	../scop40/ft/d1ftra1.ent	15.294711753377278	141
420	../scop40/ft/d1ftra2.ent	14.656460178791864	141
421	../scop40/a9/d1a9xa6.ent	15.288225598853435	237
422	../scop40/a9/d1a9xb1.ent	13.751525058350909	144
423	../scop40/sq/d2sqca1.ent	12.735676093489504	345
424	../scop40/a9/d1a9xb2.ent	14.156656004179364	220
425	../scop40/ft/d2ft1a1.ent	14.869099926137435	273
426	../scop40/a9/d2a90a1.ent	17.224723876394652	70
427	../scop40/ft/d2ftra1.ent	17.034239965815964	87
428	../scop40/a9/d2a90a2.ent	15.465358138386359	71
429	../scop40/ft/d2ftsa1.ent	12.406717924008706	76
430	../scop40/a9/d2a9da1.ent	13.855287250885114	116
431	../scop40/ft/d2ftsa2.ent	13.452135626321306	174
432	../scop40/m5/d1m53a2.ent	14.059499638137783	471
433	../scop40/ft/d2ftsa3.ent	15.179849182373262	148
434	../scop40/sq/d2sqca2.ent	12.607419880859727	264
435	../scop40/a9/d2a9da2.ent	14.378188503552952	239
436	../scop40/sr/d1sr2a_.ent	10.037170906758858	109
437	../scop40/ft/d2ftwa1.ent	14.284923118589866	145
438	../scop40/m5/d1m55a_.ent	14.047219598148256	186
439	../scop40/m5/d1m56d_.ent	5.7967283264246845	35
440	../scop40/a9/d2a9sa1.ent	14.599977680257666	161
441	../scop40/sr/d1sr4a_.ent	14.584746326224074	160
442	../scop40/m5/d1m5q1_.ent	15.688723530791274	117
443	../scop40/a9/d2a9ua1.ent	8.280191494768564	126
444	../scop40/sr/d1sr4c_.ent	14.60333436815621	147
445	../scop40/aa/d1aa7a_.ent	10.539874027639101	151
446	../scop40/aa/d2aa4a1.ent	14.763158334290084	112
447	../scop40/m5/d1m5wa_.ent	13.482920107318524	235
448	../scop40/aa/d2aa4a2.ent	14.473551994559399	164
449	../scop40/m5/d1m5xa_.ent	14.314600300159231	154
450	../scop40/ft/d2ftwa2.ent	14.259667762838308	328
451	../scop40/aa/d2aala1.ent	14.45306012418628	127
452	../scop40/sr/d1sr8a_.ent	14.703294845058425	275
453	../scop40/ft/d2ftxa1.ent	14.869856596024622	80
454	../scop40/sr/d1sr9a1.ent	12.478431790728619	37
455	../scop40/ft/d2ftxb1.ent	14.174295663460846	52
456	../scop40/fu/d1fu3a_.ent	13.144277718092132	20
457	../scop40/m5/d1m5ya1.ent	10.999581427403895	166
458	../scop40/fu/d1fu6a_.ent	14.63465046983297	104
459	../scop40/fu/d1fu9a_.ent	14.113128134827457	29
